Function Address,Function Offset,Function Name,Function Symbol,Function Demangled,Function Namespace,Function Signature,Function Size,Function Basic Blocks,Function Incoming Refs,Function Decompile Path,Function CFG Path,Function Disasm Path,Function Clone Hash,Function Fingerprint,Function Referenced By,External Names,Suggested Name,Hit Count,Match Values,Strings In Body,Struct Accesses,Constants,Globals Accessed,Comments,Hash40 Loads,Callers,Callees
001b77e0,0x1b77e0,FUN_001b77e0,,,Global,"ulong * __cdecl FUN_001b77e0(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, ulong * param_8, ulong * param_9)",148,8,27,decompiled/FUN_001b77e0__001b77e0.c,decompiled/FUN_001b77e0__001b77e0.mmd,decompiled/FUN_001b77e0__001b77e0.asm,d51d575631875c38,ffc301d1f71b00f9f65704a9f44f05a9fd7b06a9fd830191f30300aa1f0001eb,,ConvertTimeoutToDeadline@ssbu-decomp:functions(-0x2f0);operator=@ssbu-decomp:functions(+0x4c0),ConvertTimeoutToDeadline,1,Local,,,0x1b1;0x44999bc,DAT_04499000@04499000(rw);DAT_044999bc@044999bc(rw),,,FUN_0025f0f0;FUN_001b77d0;FUN_000d9450;FUN_00113e70;FUN_0022d5a0;FUN_00254160;FUN_000e4bc0;FUN_0170df70;FUN_000e3460,nn::nfp::AttachActivateEvent
001b7da0,0x1b7da0,FUN_001b7da0,,,Global,"long * __cdecl FUN_001b7da0(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, long * param_8, long * param_9)",128,10,4,decompiled/FUN_001b7da0__001b7da0.c,decompiled/FUN_001b7da0__001b7da0.mmd,decompiled/FUN_001b7da0__001b7da0.asm,3efda70051b0bfdd,f44fbea9fd7b01a9fd430091f30300aa1f0001eb20030054680a40b9f40301aa,,,Local,1,Local,,,0x1b1;0x44999d4,DAT_04499000@04499000(rw);switchdataD_044999d4@044999d4(rw),,,FUN_00260a00;FUN_00260b10;FUN_00228a30,switchD_001b7e08::caseD_1;nn::nfp::AttachActivateEvent
002129e0,0x2129e0,FUN_002129e0,,,Global,"undefined8 __cdecl FUN_002129e0(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, undefined8 param_8, long param_9)",864,27,1,decompiled/FUN_002129e0__002129e0.c,decompiled/FUN_002129e0__002129e0.mmd,decompiled/FUN_002129e0__002129e0.asm,0ca78334a63b4b46,ffc300d1f44f01a9fd7b02a9fd83009128c04079f30301aa3f7800f93f7000f9,,,Local,1,Local,dys_yoga04_04_set;LocalMatchBrowseMatchmakeJob::UpdateSessionInfo,,0x10b;0x130;0x175;0x1b1;0x1b6;0x26a;0x2ac;0x2ee;0x317;0x359;0x3ad,s_dys_yoga04_04_set_043ee000@043ee000(rw);s_LocalMatchBrowseMatchmakeJob::Up_043eeec3@043eeec3(rw),,,,nnsocketResolverSetOption;FUN_001b1400
00186140,0x186140,FUN_00186140,,,Global,undefined8 __cdecl FUN_00186140(long param_1),148,9,0,decompiled/FUN_00186140__00186140.c,decompiled/FUN_00186140__00186140.mmd,decompiled/FUN_00186140__00186140.asm,fcab55095ba5ca3d,ff8301d1f51b00f9f44f04a9fd7b05a9fd430191f30300aa148045a989a24039,,,Local,1,Local,,,0x1b1;0x1ffc;0x42c322f,DAT_052a5000@052a5000(rw);DAT_052a5520@052a5520(r);s_eckButton_042c3000@042c3000(rw);s_essionJob::WaitRequestSessionInf_042c323c@042c323c(rw);DAT_04499000@04499000(rw);caseD_2@04499018(rw),,,,FUN_000b4400
001ba630,0x1ba630,FUN_001ba630,,,Global,"undefined __cdecl FUN_001ba630(undefined1[16] param_1, undefined1[16] param_2, undefined1[16] param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, long * param_8, long * param_9, size_t param_10, undefined8 param_11, undefined8 param_12, undefined8 param_13, undefined8 param_14, undefined8 param_15)",60,5,3,decompiled/FUN_001ba630__001ba630.c,decompiled/FUN_001ba630__001ba630.mmd,decompiled/FUN_001ba630__001ba630.asm,b71f776b1d680bbf,280040f909014039286d01511f810071e8000054e91602f029b127912879a8b8,,,Local,1,Local,,,0x1b1;0x44999ec,DAT_04499000@04499000(rw);DAT_044999ec@044999ec(rw),,,FUN_001bad90;FUN_001ba480;FUN_001bb0b0,FUN_001baa20;FUN_001bb320
00210f70,0x210f70,FUN_00210f70,,,Global,undefined FUN_00210f70(void),380,21,1,,decompiled/FUN_00210f70__00210f70.mmd,decompiled/FUN_00210f70__00210f70.asm,,fb0f1af8fa6701a9f85f02a9f65703a9f44f04a9fd7b05a9fd4301917fcc0071,,,Local,1,Local,dys_yoga04_04_set;LocalMatchBrowseMatchmakeJob::UpdateSessionInfo,,,PTR_DAT_0449c000@0449c000(rw);s_fferMultiThread24TransportProtoc_0449cdd8@0449cdd8(rw);s_dys_yoga04_04_set_043ee000@043ee000(rw);s_LocalMatchBrowseMatchmakeJob::Up_043eeec3@043eeec3(rw),,,,nnsocketResolverSetOption;FUN_001b1400
002a8b80,0x2a8b80,FUN_002a8b80,,,Global,"undefined8 __cdecl FUN_002a8b80(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, long param_8, long param_9, size_t param_10, undefined8 param_11, undefined8 param_12, undefined8 param_13, undefined8 param_14, undefined8 param_15)",2232,98,1,decompiled/FUN_002a8b80__002a8b80.c,decompiled/FUN_002a8b80__002a8b80.mmd,decompiled/FUN_002a8b80__002a8b80.asm,31d4ad014e92ee47,ff8303d1fa6709a9f85f0aa9f6570ba9f44f0ca9fd7b0da9fd430391e8031832,,,Local,1,Local,LocalAllowParticipatingJob::WaitAllowParticipating,,0xfbcb77a6;0xfbce8b43;0xfbce8b4a;0xfbd2b7fb;0x100;0x104;0x107;0x109;0x12f;0x13b;0x140;0x144;0x146;0x16b;0x16e;0x18f;0x19b;0x1a2;0x1b1;0x1b7;0x1ba;0x1dd;0x1e0;0x200;0x202;0x205;0x207;0x226;0x232;0x237;0x24c;0x24f;...,DAT_052a7000@052a7000(rw);DAT_052a7860@052a7860(r);DAT_052a7868@052a7868(r);s_Color2_042d4000@042d4000(rw);s_eWithHostMigrationJob::WaitDisco_042d4806@042d4806(r);s_WithHostMigrationJob::WaitDiscon_042d4807@042d4807(r);s_ithHostMigrationJob::WaitDisconn_042d4808@042d4808(r);s_tring_04348000@04348000(rw);s_nt:%d_------_0434885b@0434885b(r);s_t:%d_------_0434885c@0434885c(r);s_:%d_------_0434885d@0434885d(r);s_rSetCommandFlushThreshold_04317000@04317000(rw);s_dJobEnd_043174b7@043174b7(r);s_JobEnd_043174b8@043174b8(r);s_obEnd_043174b9@043174b9(r);s__043174be@043174be(r);...,,,FUN_002a8350,FUN_002ad7c0;FUN_001b35a0;FUN_001b3db0;FUN_002ac4d0;GetHour;FUN_001b3260;FUN_002ad6d0;FUN_001ba0e0;FUN_001b9a50
001a6960,0x1a6960,FUN_001a6960,,,Global,undefined FUN_001a6960(void),260,9,4,,decompiled/FUN_001a6960__001a6960.mmd,decompiled/FUN_001a6960__001a6960.asm,,ff4305d1fc5f11a9f65712a9f44f13a9fd7b14a9fd030591f68702b0d6fa46f9,,,Local,1,Local,,,,DAT_052a3000@052a3000(rw);DAT_052a3df0@052a3df0(r);DAT_04499000@04499000(rw);s_onProtocolE_04499658@04499658(rw);DAT_052a3dc8@052a3dc8(r),,,,FUN_001620b0;FUN_001603d0;FUN_00160020;FUN_0015fe60;FUN_000bcf50;FUN_001620a0
00211630,0x211630,FUN_00211630,,,Global,"undefined8 __cdecl FUN_00211630(undefined1[16] param_1, undefined1[16] param_2, float param_3, undefined1[16] param_4, undefined1[16] param_5, undefined1[16] param_6, undefined1[16] param_7, undefined8 param_8, long param_9)",276,12,2,decompiled/FUN_00211630__00211630.c,decompiled/FUN_00211630__00211630.mmd,decompiled/FUN_00211630__00211630.asm,88155237578cec58,ffc300d1f44f01a9fd7b02a9fd83009128c04079f30301aa3f7800f93f7000f9,,,Local,1,Local,dys_yoga04_04_set;LocalMatchBrowseMatchmakeJob::UpdateSessionInfo,,0x130;0x1b1,s_dys_yoga04_04_set_043ee000@043ee000(rw);s_LocalMatchBrowseMatchmakeJob::Up_043eeec3@043eeec3(rw),,,,nnsocketResolverSetOption;FUN_001b1400
